Wall time,Step,Value
1774613411.4866655,54,4.999999873689376e-06
1774613411.7052112,55,4.999999873689376e-06
1774613411.9204652,56,4.999999873689376e-06
1774613412.135865,57,4.999999873689376e-06
1774613412.349711,58,4.999999873689376e-06
1774613412.5688825,59,4.999999873689376e-06
1774613412.784206,60,4.999999873689376e-06
1774613413.0004945,61,4.999999873689376e-06
1774613413.2163696,62,4.999999873689376e-06
1774613413.4277134,63,4.999999873689376e-06
1774613413.6312625,64,4.999999873689376e-06
1774613413.830727,65,4.999999873689376e-06
1774613414.0347364,66,4.999999873689376e-06
1774943072.5044153,1,4.999999873689376e-06
1774943074.159087,2,4.999999873689376e-06
1774943077.1113477,3,4.999999873689376e-06
1774943077.3946705,4,4.999999873689376e-06
1774943080.363471,5,4.999999873689376e-06
1774943081.9717422,6,4.999999873689376e-06
1774943083.5607965,7,4.999999873689376e-06
1774943085.1638837,8,4.999999873689376e-06
1774943086.7743006,9,4.999999873689376e-06
1774943088.3604336,10,4.999999873689376e-06
1774943089.9950638,11,4.999999873689376e-06
1774943091.5758064,12,4.999999873689376e-06
1774943093.154602,13,4.999999873689376e-06
1774943094.7322037,14,4.999999873689376e-06
1774943094.9621725,15,4.999999873689376e-06
1774943097.8708951,16,4.999999873689376e-06
1774943099.4713495,17,4.999999873689376e-06
1774943101.0562937,18,4.999999873689376e-06
1774943102.6457427,19,4.999999873689376e-06
1774943102.8944957,20,4.999999873689376e-06
1774943104.4504702,21,4.999999873689376e-06
1774943106.01915,22,4.999999873689376e-06
1774943108.8898401,23,4.999999873689376e-06
1774943109.124032,24,4.999999873689376e-06
1774943112.0075452,25,4.999999873689376e-06
1774943113.6008353,26,4.999999873689376e-06
1774943115.1625402,27,4.999999873689376e-06
1774943116.7041771,28,4.999999873689376e-06
1774943119.6057556,29,4.999999873689376e-06
1774943122.544584,30,4.999999873689376e-06
1774943125.4758186,31,4.999999873689376e-06
1774943128.3804917,32,4.999999873689376e-06
1774943131.727412,33,4.999999873689376e-06
1774943163.678155,34,4.999999873689376e-06
1774943164.0655675,35,4.999999873689376e-06
1774943164.3248582,36,4.999999873689376e-06
1774943164.5732467,37,4.999999873689376e-06
1774943164.8319042,38,4.999999873689376e-06
1774943165.0791717,39,4.999999873689376e-06
1774943165.330618,40,4.999999873689376e-06
1774943165.5664618,41,4.999999873689376e-06
1774943165.8179557,42,4.999999873689376e-06
1774943166.0786188,43,4.999999873689376e-06
1774943166.3156018,44,4.999999873689376e-06
1774943166.5533574,45,4.999999873689376e-06
1774943166.827238,46,4.999999873689376e-06
1774943167.084321,47,4.999999873689376e-06
1774943167.3473632,48,4.999999873689376e-06
1774943167.6141112,49,4.999999873689376e-06
1774943167.875594,50,4.999999873689376e-06
1774943168.1466393,51,4.999999873689376e-06
1774943168.4144375,52,4.999999873689376e-06
1774943168.65457,53,4.999999873689376e-06
1774943168.8990006,54,4.999999873689376e-06
1774943169.1663191,55,4.999999873689376e-06
1774943169.4243138,56,4.999999873689376e-06
1774943169.681116,57,4.999999873689376e-06
1774943169.927994,58,4.999999873689376e-06
1774943170.1782882,59,4.999999873689376e-06
1774943170.4065096,60,4.999999873689376e-06
1774943170.6429355,61,4.999999873689376e-06
1774943170.878127,62,4.999999873689376e-06
1774943171.1244345,63,4.999999873689376e-06
1774943171.3635492,64,4.999999873689376e-06
1774943171.5993156,65,4.999999873689376e-06
1774943171.8347552,66,4.999999873689376e-06
1774944161.5690517,1,4.999999873689376e-06
1774944163.1636739,2,4.999999873689376e-06
1774944166.1222746,3,4.999999873689376e-06
1774944166.4166317,4,4.999999873689376e-06
1774944169.3813822,5,4.999999873689376e-06
1774944170.9691794,6,4.999999873689376e-06
1774944172.55779,7,4.999999873689376e-06
1774944174.1406784,8,4.999999873689376e-06
1774944175.722189,9,4.999999873689376e-06
1774944177.2967768,10,4.999999873689376e-06
1774944178.8933733,11,4.999999873689376e-06
1774944180.46151,12,4.999999873689376e-06
1774944182.037419,13,4.999999873689376e-06
1774944183.6297972,14,4.999999873689376e-06
1774944183.8707504,15,4.999999873689376e-06
1774944186.7612834,16,4.999999873689376e-06
1774944188.3455303,17,4.999999873689376e-06
1774944189.901219,18,4.999999873689376e-06
1774944191.4693415,19,4.999999873689376e-06
1774944191.701072,20,4.999999873689376e-06
1774944193.272824,21,4.999999873689376e-06
1774944194.8218668,22,4.999999873689376e-06
1774944197.7109823,23,4.999999873689376e-06
1774944197.9615028,24,4.999999873689376e-06
1774944200.830912,25,4.999999873689376e-06
1774944202.397822,26,4.999999873689376e-06
1774944203.9485202,27,4.999999873689376e-06
1774944205.4934816,28,4.999999873689376e-06
1774944208.3687057,29,4.999999873689376e-06
1774944211.2455084,30,4.999999873689376e-06
1774944214.1153536,31,4.999999873689376e-06
1774944216.984329,32,4.999999873689376e-06
1774944220.2944334,33,4.999999873689376e-06
1774944252.5243373,34,4.999999873689376e-06
1774944252.807323,35,4.999999873689376e-06
1774944253.0621617,36,4.999999873689376e-06
1774944253.2995582,37,4.999999873689376e-06
1774944253.5409048,38,4.999999873689376e-06
1774944253.7823606,39,4.999999873689376e-06
1774944254.0265255,40,4.999999873689376e-06
1774944254.2584817,41,4.999999873689376e-06
1774944254.4894311,42,4.999999873689376e-06
1774944254.7212515,43,4.999999873689376e-06
1774944254.9564848,44,4.999999873689376e-06
1774944255.1906455,45,4.999999873689376e-06
1774944255.4370196,46,4.999999873689376e-06
1774944255.6854205,47,4.999999873689376e-06
1774944255.9243574,48,4.999999873689376e-06
1774944256.1724353,49,4.999999873689376e-06
1774944256.425118,50,4.999999873689376e-06
1774944256.694787,51,4.999999873689376e-06
1774944256.9478204,52,4.999999873689376e-06
1774944257.1937146,53,4.999999873689376e-06
1774944257.444366,54,4.999999873689376e-06
1774944257.6862037,55,4.999999873689376e-06
1774944257.9395752,56,4.999999873689376e-06
1774944258.1712742,57,4.999999873689376e-06
1774944258.4121659,58,4.999999873689376e-06
1774944258.6459143,59,4.999999873689376e-06
1774944258.882682,60,4.999999873689376e-06
1774944259.1141953,61,4.999999873689376e-06
1774944259.344771,62,4.999999873689376e-06
1774944259.6027215,63,4.999999873689376e-06
1774944259.8404,64,4.999999873689376e-06
1774944260.0978818,65,4.999999873689376e-06
1774944260.3535922,66,4.999999873689376e-06
1774944291.4744685,67,4.999999873689376e-06
1774944291.7848597,68,4.999999873689376e-06
1774944292.0544176,69,4.999999873689376e-06
1774944292.2959125,70,4.999999873689376e-06
1774944292.536397,71,4.999999873689376e-06
1774944292.777618,72,4.999999873689376e-06
1774944293.0163538,73,4.999999873689376e-06
1774944293.246102,74,4.999999873689376e-06
1774944293.4992666,75,4.999999873689376e-06
1774944293.7355974,76,4.999999873689376e-06
1774944293.9698155,77,4.999999873689376e-06
1774944294.213866,78,4.999999873689376e-06
1774944294.4529216,79,4.999999873689376e-06
1774944294.706112,80,4.999999873689376e-06
1774944294.9459357,81,4.999999873689376e-06
1774944295.1804652,82,4.999999873689376e-06
1774944295.4210882,83,4.999999873689376e-06
1774944295.6578043,84,4.999999873689376e-06
1774944295.8944683,85,4.999999873689376e-06
1774944296.1405268,86,4.999999873689376e-06
1774944296.3703167,87,4.999999873689376e-06
1774944296.613292,88,4.999999873689376e-06
1774944296.854698,89,4.999999873689376e-06
1774944297.0926595,90,4.999999873689376e-06
1774944297.3266137,91,4.999999873689376e-06
1774944297.556669,92,4.999999873689376e-06
1774944297.7833154,93,4.999999873689376e-06
1774944298.0193577,94,4.999999873689376e-06
1774944298.2510622,95,4.999999873689376e-06
1774944298.4983585,96,4.999999873689376e-06
1774944298.7246351,97,4.999999873689376e-06
1774944298.967476,98,4.999999873689376e-06
1774944299.1976972,99,4.999999873689376e-06
