file,speaker
1010/1010_TAI_DIS_XX.wav,1010
1010/1010_IEO_HAP_LO.wav,1010
1010/1010_IEO_HAP_MD.wav,1010
1010/1010_IEO_FEA_MD.wav,1010
1010/1010_DFA_SAD_XX.wav,1010
1010/1010_IEO_FEA_LO.wav,1010
1010/1010_IOM_HAP_XX.wav,1010
1010/1010_IOM_SAD_XX.wav,1010
1010/1010_IWL_SAD_XX.wav,1010
1010/1010_IWW_NEU_XX.wav,1010
1012/1012_TAI_HAP_XX.wav,1012
1012/1012_MTI_ANG_XX.wav,1012
1012/1012_ITH_NEU_XX.wav,1012
1012/1012_IWL_HAP_XX.wav,1012
1012/1012_IEO_HAP_MD.wav,1012
1012/1012_TIE_SAD_XX.wav,1012
1012/1012_TIE_NEU_XX.wav,1012
1012/1012_IEO_FEA_MD.wav,1012
1012/1012_WSI_NEU_XX.wav,1012
1012/1012_IEO_SAD_MD.wav,1012
1012/1012_IEO_ANG_LO.wav,1012
1012/1012_DFA_FEA_XX.wav,1012
1012/1012_TIE_HAP_XX.wav,1012
1012/1012_TAI_NEU_XX.wav,1012
1012/1012_IOM_SAD_XX.wav,1012
1012/1012_WSI_SAD_XX.wav,1012
1012/1012_IWW_NEU_XX.wav,1012
1012/1012_MTI_HAP_XX.wav,1012
1012/1012_IWL_SAD_XX.wav,1012
1012/1012_IEO_NEU_XX.wav,1012
1014/1014_MTI_SAD_XX.wav,1014
1014/1014_DFA_SAD_XX.wav,1014
1014/1014_ITH_SAD_XX.wav,1014
1014/1014_ITS_FEA_XX.wav,1014
1014/1014_ITH_HAP_XX.wav,1014
1014/1014_MTI_FEA_XX.wav,1014
1014/1014_TAI_NEU_XX.wav,1014
1014/1014_IEO_SAD_HI.wav,1014
1014/1014_IWL_FEA_XX.wav,1014
1014/1014_TAI_HAP_XX.wav,1014
1014/1014_TSI_FEA_XX.wav,1014
1014/1014_MTI_NEU_XX.wav,1014
1014/1014_IEO_SAD_LO.wav,1014
1014/1014_IEO_FEA_MD.wav,1014
1014/1014_IWL_HAP_XX.wav,1014
1014/1014_IWL_SAD_XX.wav,1014
1014/1014_IOM_SAD_XX.wav,1014
1014/1014_TSI_SAD_XX.wav,1014
1014/1014_ITS_DIS_XX.wav,1014
1014/1014_DFA_DIS_XX.wav,1014
1015/1015_MTI_NEU_XX.wav,1015
1015/1015_WSI_SAD_XX.wav,1015
1015/1015_ITH_HAP_XX.wav,1015
1015/1015_TSI_DIS_XX.wav,1015
1015/1015_IOM_SAD_XX.wav,1015
1015/1015_TIE_NEU_XX.wav,1015
1015/1015_IEO_HAP_HI.wav,1015
1015/1015_TAI_NEU_XX.wav,1015
1015/1015_IEO_SAD_MD.wav,1015
1015/1015_MTI_HAP_XX.wav,1015
1015/1015_ITS_DIS_XX.wav,1015
1015/1015_ITS_SAD_XX.wav,1015
1015/1015_IEO_HAP_LO.wav,1015
1015/1015_IEO_DIS_MD.wav,1015
1015/1015_ITS_FEA_XX.wav,1015
1015/1015_IWL_SAD_XX.wav,1015
1015/1015_TSI_NEU_XX.wav,1015
1015/1015_ITH_SAD_XX.wav,1015
1015/1015_WSI_HAP_XX.wav,1015
1015/1015_TIE_SAD_XX.wav,1015
1017/1017_TSI_HAP_XX.wav,1017
1017/1017_MTI_HAP_XX.wav,1017
1017/1017_ITH_DIS_XX.wav,1017
1017/1017_TIE_FEA_XX.wav,1017
1017/1017_DFA_DIS_XX.wav,1017
1017/1017_IWL_HAP_XX.wav,1017
1017/1017_IOM_NEU_XX.wav,1017
1017/1017_IEO_HAP_MD.wav,1017
1017/1017_ITH_NEU_XX.wav,1017
1017/1017_TSI_ANG_XX.wav,1017
1017/1017_DFA_NEU_XX.wav,1017
1017/1017_MTI_ANG_XX.wav,1017
1017/1017_TIE_DIS_XX.wav,1017
1017/1017_TIE_HAP_XX.wav,1017
1017/1017_TAI_HAP_XX.wav,1017
1017/1017_IOM_HAP_XX.wav,1017
1017/1017_IOM_ANG_XX.wav,1017
1017/1017_IEO_HAP_LO.wav,1017
1017/1017_MTI_FEA_XX.wav,1017
1017/1017_ITS_FEA_XX.wav,1017
1019/1019_IEO_SAD_MD.wav,1019
1019/1019_TSI_DIS_XX.wav,1019
1019/1019_MTI_NEU_XX.wav,1019
1019/1019_MTI_SAD_XX.wav,1019
1019/1019_DFA_HAP_XX.wav,1019
1019/1019_TAI_HAP_XX.wav,1019
1019/1019_IEO_HAP_HI.wav,1019
1019/1019_TIE_FEA_XX.wav,1019
1019/1019_ITS_NEU_XX.wav,1019
1019/1019_IOM_SAD_XX.wav,1019
1019/1019_IEO_NEU_XX.wav,1019
1019/1019_IWL_HAP_XX.wav,1019
1019/1019_TSI_NEU_XX.wav,1019
1019/1019_TAI_NEU_XX.wav,1019
1019/1019_DFA_SAD_XX.wav,1019
1019/1019_IEO_HAP_LO.wav,1019
1019/1019_IEO_FEA_LO.wav,1019
1019/1019_IWL_NEU_XX.wav,1019
1019/1019_TIE_NEU_XX.wav,1019
1019/1019_IWW_FEA_XX.wav,1019
1021/1021_TIE_NEU_XX.wav,1021
1021/1021_DFA_SAD_XX.wav,1021
1021/1021_WSI_NEU_XX.wav,1021
1021/1021_DFA_HAP_XX.wav,1021
1021/1021_DFA_FEA_XX.wav,1021
1021/1021_IWL_DIS_XX.wav,1021
1021/1021_TSI_NEU_XX.wav,1021
1021/1021_TSI_DIS_XX.wav,1021
1021/1021_TSI_FEA_XX.wav,1021
1021/1021_TIE_HAP_XX.wav,1021
1021/1021_TSI_HAP_XX.wav,1021
1021/1021_ITS_SAD_XX.wav,1021
1021/1021_ITH_SAD_XX.wav,1021
1021/1021_MTI_NEU_XX.wav,1021
1021/1021_IWL_HAP_XX.wav,1021
1021/1021_IWL_NEU_XX.wav,1021
1021/1021_TAI_DIS_XX.wav,1021
1021/1021_ITH_NEU_XX.wav,1021
1021/1021_ITH_FEA_XX.wav,1021
1021/1021_IWW_DIS_XX.wav,1021
1024/1024_IWW_SAD_XX.wav,1024
1024/1024_IEO_ANG_LO.wav,1024
1024/1024_IEO_HAP_MD.wav,1024
1024/1024_MTI_NEU_XX.wav,1024
1024/1024_IWW_ANG_XX.wav,1024
1024/1024_MTI_SAD_XX.wav,1024
1024/1024_DFA_HAP_XX.wav,1024
1024/1024_MTI_ANG_XX.wav,1024
1024/1024_WSI_NEU_XX.wav,1024
1024/1024_TIE_ANG_XX.wav,1024
1024/1024_DFA_NEU_XX.wav,1024
1024/1024_ITS_NEU_XX.wav,1024
1024/1024_TAI_SAD_XX.wav,1024
1024/1024_IEO_SAD_LO.wav,1024
1024/1024_TAI_ANG_XX.wav,1024
1024/1024_TSI_HAP_XX.wav,1024
1024/1024_IOM_FEA_XX.wav,1024
1024/1024_TIE_HAP_XX.wav,1024
1024/1024_IOM_HAP_XX.wav,1024
1024/1024_TIE_SAD_XX.wav,1024
1026/1026_TSI_NEU_XX.wav,1026
1026/1026_ITS_NEU_XX.wav,1026
1026/1026_TSI_SAD_XX.wav,1026
1026/1026_TIE_SAD_XX.wav,1026
1026/1026_IEO_NEU_XX.wav,1026
1026/1026_ITH_FEA_XX.wav,1026
1026/1026_IWW_NEU_XX.wav,1026
1026/1026_TAI_FEA_XX.wav,1026
1026/1026_IWW_SAD_XX.wav,1026
1026/1026_WSI_HAP_XX.wav,1026
1026/1026_IEO_FEA_LO.wav,1026
1026/1026_ITS_FEA_XX.wav,1026
1026/1026_IWL_NEU_XX.wav,1026
1026/1026_IWL_DIS_XX.wav,1026
1026/1026_TIE_NEU_XX.wav,1026
1026/1026_MTI_HAP_XX.wav,1026
1026/1026_DFA_SAD_XX.wav,1026
1026/1026_IEO_HAP_MD.wav,1026
1026/1026_IOM_NEU_XX.wav,1026
1026/1026_DFA_NEU_XX.wav,1026
1028/1028_TAI_NEU_XX.wav,1028
1028/1028_IEO_DIS_LO.wav,1028
1028/1028_ITH_NEU_XX.wav,1028
1028/1028_ITH_DIS_XX.wav,1028
1028/1028_IEO_FEA_MD.wav,1028
1028/1028_IEO_SAD_HI.wav,1028
1028/1028_IEO_NEU_XX.wav,1028
1028/1028_DFA_HAP_XX.wav,1028
1028/1028_IWL_NEU_XX.wav,1028
1028/1028_TIE_HAP_XX.wav,1028
1028/1028_IEO_ANG_LO.wav,1028
1028/1028_IEO_FEA_LO.wav,1028
1028/1028_WSI_NEU_XX.wav,1028
1028/1028_TIE_NEU_XX.wav,1028
1028/1028_ITS_NEU_XX.wav,1028
1028/1028_IEO_HAP_HI.wav,1028
1028/1028_ITH_HAP_XX.wav,1028
1028/1028_IEO_SAD_LO.wav,1028
1028/1028_IEO_SAD_MD.wav,1028
1028/1028_IOM_NEU_XX.wav,1028
1030/1030_ITS_HAP_XX.wav,1030
1030/1030_TIE_NEU_XX.wav,1030
1030/1030_IOM_NEU_XX.wav,1030
1030/1030_ITS_FEA_XX.wav,1030
1030/1030_TSI_DIS_XX.wav,1030
1030/1030_IEO_FEA_LO.wav,1030
1030/1030_IEO_FEA_MD.wav,1030
1030/1030_TAI_NEU_XX.wav,1030
1030/1030_IOM_FEA_XX.wav,1030
1030/1030_WSI_FEA_XX.wav,1030
1030/1030_IEO_DIS_HI.wav,1030
1030/1030_IWL_HAP_XX.wav,1030
1030/1030_DFA_NEU_XX.wav,1030
1030/1030_MTI_SAD_XX.wav,1030
1030/1030_ITS_NEU_XX.wav,1030
1030/1030_ITS_DIS_XX.wav,1030
1030/1030_MTI_FEA_XX.wav,1030
1030/1030_IEO_ANG_LO.wav,1030
1030/1030_IEO_ANG_MD.wav,1030
1030/1030_IEO_SAD_LO.wav,1030
1031/1031_TAI_FEA_XX.wav,1031
1031/1031_IEO_SAD_HI.wav,1031
1031/1031_IWW_HAP_XX.wav,1031
1031/1031_ITS_ANG_XX.wav,1031
1031/1031_TIE_FEA_XX.wav,1031
1031/1031_IOM_HAP_XX.wav,1031
1031/1031_ITH_HAP_XX.wav,1031
1031/1031_DFA_DIS_XX.wav,1031
1031/1031_MTI_DIS_XX.wav,1031
1031/1031_TSI_SAD_XX.wav,1031
1031/1031_IEO_DIS_MD.wav,1031
1031/1031_TSI_NEU_XX.wav,1031
1031/1031_TSI_ANG_XX.wav,1031
1031/1031_ITH_NEU_XX.wav,1031
1031/1031_IEO_NEU_XX.wav,1031
1031/1031_IOM_FEA_XX.wav,1031
1031/1031_TSI_FEA_XX.wav,1031
1031/1031_ITS_HAP_XX.wav,1031
1031/1031_TSI_DIS_XX.wav,1031
1031/1031_IEO_HAP_MD.wav,1031
1032/1032_TAI_DIS_XX.wav,1032
1032/1032_IWW_NEU_XX.wav,1032
1032/1032_IOM_NEU_XX.wav,1032
1032/1032_TAI_HAP_XX.wav,1032
1032/1032_IOM_FEA_XX.wav,1032
1032/1032_MTI_HAP_XX.wav,1032
1032/1032_IEO_SAD_LO.wav,1032
1032/1032_IEO_FEA_MD.wav,1032
1032/1032_DFA_SAD_XX.wav,1032
1032/1032_MTI_NEU_XX.wav,1032
1032/1032_IWW_DIS_XX.wav,1032
1032/1032_IOM_DIS_XX.wav,1032
1032/1032_TAI_SAD_XX.wav,1032
1032/1032_DFA_ANG_XX.wav,1032
1032/1032_WSI_FEA_XX.wav,1032
1032/1032_IEO_HAP_HI.wav,1032
1032/1032_MTI_DIS_XX.wav,1032
1032/1032_ITS_NEU_XX.wav,1032
1032/1032_TAI_NEU_XX.wav,1032
1032/1032_IEO_SAD_HI.wav,1032
1033/1033_DFA_HAP_XX.wav,1033
1033/1033_IEO_NEU_XX.wav,1033
1033/1033_DFA_FEA_XX.wav,1033
1033/1033_IWL_SAD_XX.wav,1033
1033/1033_DFA_SAD_XX.wav,1033
1033/1033_MTI_SAD_XX.wav,1033
1033/1033_TIE_NEU_XX.wav,1033
1033/1033_IWL_HAP_XX.wav,1033
1033/1033_IOM_NEU_XX.wav,1033
1033/1033_IOM_HAP_XX.wav,1033
1033/1033_MTI_DIS_XX.wav,1033
1033/1033_IEO_ANG_LO.wav,1033
1033/1033_WSI_NEU_XX.wav,1033
1033/1033_TIE_DIS_XX.wav,1033
1033/1033_ITH_HAP_XX.wav,1033
1033/1033_IEO_SAD_MD.wav,1033
1033/1033_IOM_DIS_XX.wav,1033
1033/1033_IWW_NEU_XX.wav,1033
1033/1033_DFA_DIS_XX.wav,1033
1033/1033_ITS_SAD_XX.wav,1033
1035/1035_IWL_FEA_XX.wav,1035
1035/1035_IWL_SAD_XX.wav,1035
1035/1035_IEO_SAD_LO.wav,1035
1035/1035_DFA_NEU_XX.wav,1035
1035/1035_TIE_SAD_XX.wav,1035
1035/1035_IEO_SAD_MD.wav,1035
1035/1035_ITS_NEU_XX.wav,1035
1035/1035_TIE_NEU_XX.wav,1035
1035/1035_MTI_SAD_XX.wav,1035
1035/1035_IEO_FEA_LO.wav,1035
1035/1035_MTI_NEU_XX.wav,1035
1035/1035_TSI_FEA_XX.wav,1035
1035/1035_IWL_HAP_XX.wav,1035
1035/1035_DFA_FEA_XX.wav,1035
1035/1035_TAI_FEA_XX.wav,1035
1035/1035_ITH_FEA_XX.wav,1035
1035/1035_TSI_NEU_XX.wav,1035
1035/1035_TAI_NEU_XX.wav,1035
1035/1035_IEO_ANG_LO.wav,1035
1035/1035_IEO_NEU_XX.wav,1035
1037/1037_TAI_DIS_XX.wav,1037
1037/1037_WSI_NEU_XX.wav,1037
1037/1037_ITS_NEU_XX.wav,1037
1037/1037_IWL_DIS_XX.wav,1037
1037/1037_IEO_HAP_LO.wav,1037
1037/1037_IEO_SAD_HI.wav,1037
1037/1037_WSI_DIS_XX.wav,1037
1037/1037_IWL_NEU_XX.wav,1037
1037/1037_IOM_NEU_XX.wav,1037
1037/1037_MTI_NEU_XX.wav,1037
1037/1037_IEO_HAP_MD.wav,1037
1037/1037_TSI_NEU_XX.wav,1037
1037/1037_IEO_FEA_LO.wav,1037
1037/1037_WSI_SAD_XX.wav,1037
1037/1037_DFA_FEA_XX.wav,1037
1037/1037_MTI_DIS_XX.wav,1037
1037/1037_IOM_SAD_XX.wav,1037
1037/1037_IEO_NEU_XX.wav,1037
1037/1037_ITS_ANG_XX.wav,1037
1037/1037_IEO_SAD_LO.wav,1037
1038/1038_IOM_NEU_XX.wav,1038
1038/1038_MTI_HAP_XX.wav,1038
1038/1038_TIE_NEU_XX.wav,1038
1038/1038_IWL_NEU_XX.wav,1038
1038/1038_ITS_NEU_XX.wav,1038
1038/1038_TSI_SAD_XX.wav,1038
1038/1038_IEO_SAD_MD.wav,1038
1038/1038_DFA_NEU_XX.wav,1038
1038/1038_MTI_NEU_XX.wav,1038
1038/1038_TAI_SAD_XX.wav,1038
1038/1038_IOM_HAP_XX.wav,1038
1038/1038_MTI_SAD_XX.wav,1038
1038/1038_TIE_FEA_XX.wav,1038
1038/1038_IWW_HAP_XX.wav,1038
1038/1038_IEO_DIS_LO.wav,1038
1038/1038_IEO_FEA_LO.wav,1038
1038/1038_ITH_NEU_XX.wav,1038
1038/1038_TSI_NEU_XX.wav,1038
1038/1038_IOM_SAD_XX.wav,1038
1038/1038_IWL_SAD_XX.wav,1038
1042/1042_IOM_DIS_XX.wav,1042
1042/1042_MTI_HAP_XX.wav,1042
1042/1042_WSI_NEU_XX.wav,1042
1042/1042_ITH_SAD_XX.wav,1042
1042/1042_MTI_ANG_XX.wav,1042
1042/1042_TAI_NEU_XX.wav,1042
1042/1042_IEO_SAD_MD.wav,1042
1042/1042_TAI_ANG_XX.wav,1042
1042/1042_IWL_HAP_XX.wav,1042
1042/1042_IWW_NEU_XX.wav,1042
1042/1042_IWL_NEU_XX.wav,1042
1042/1042_IEO_SAD_LO.wav,1042
1042/1042_IOM_NEU_XX.wav,1042
1042/1042_DFA_FEA_XX.wav,1042
1042/1042_DFA_HAP_XX.wav,1042
1042/1042_IEO_DIS_LO.wav,1042
1042/1042_DFA_SAD_XX.wav,1042
1042/1042_IOM_HAP_XX.wav,1042
1042/1042_TIE_SAD_XX.wav,1042
1042/1042_IEO_NEU_XX.wav,1042
1044/1044_IWL_NEU_XX.wav,1044
1044/1044_WSI_NEU_XX.wav,1044
1044/1044_IOM_ANG_XX.wav,1044
1044/1044_MTI_HAP_XX.wav,1044
1044/1044_TIE_NEU_XX.wav,1044
1044/1044_DFA_HAP_XX.wav,1044
1044/1044_ITS_SAD_XX.wav,1044
1044/1044_DFA_NEU_XX.wav,1044
1044/1044_ITH_NEU_XX.wav,1044
1044/1044_TSI_NEU_XX.wav,1044
1044/1044_IEO_HAP_HI.wav,1044
1044/1044_IWL_SAD_XX.wav,1044
1044/1044_TAI_NEU_XX.wav,1044
1044/1044_TIE_HAP_XX.wav,1044
1044/1044_IWW_NEU_XX.wav,1044
1044/1044_IOM_FEA_XX.wav,1044
1044/1044_MTI_NEU_XX.wav,1044
1044/1044_IWW_HAP_XX.wav,1044
1044/1044_ITH_HAP_XX.wav,1044
1044/1044_ITH_DIS_XX.wav,1044
1045/1045_ITH_ANG_XX.wav,1045
1045/1045_IWL_HAP_XX.wav,1045
1045/1045_IOM_NEU_XX.wav,1045
1045/1045_IEO_NEU_XX.wav,1045
1045/1045_DFA_FEA_XX.wav,1045
1045/1045_IWL_NEU_XX.wav,1045
1045/1045_DFA_ANG_XX.wav,1045
1045/1045_IOM_SAD_XX.wav,1045
1045/1045_ITS_SAD_XX.wav,1045
1045/1045_TSI_NEU_XX.wav,1045
1045/1045_IEO_ANG_LO.wav,1045
1045/1045_WSI_SAD_XX.wav,1045
1045/1045_IEO_ANG_MD.wav,1045
1045/1045_TIE_HAP_XX.wav,1045
1045/1045_TSI_ANG_XX.wav,1045
1045/1045_ITH_FEA_XX.wav,1045
1045/1045_MTI_ANG_XX.wav,1045
1045/1045_ITH_DIS_XX.wav,1045
1045/1045_IWW_NEU_XX.wav,1045
1045/1045_IWW_FEA_XX.wav,1045
1046/1046_IOM_ANG_XX.wav,1046
1046/1046_ITH_HAP_XX.wav,1046
1046/1046_TSI_ANG_XX.wav,1046
1046/1046_DFA_NEU_XX.wav,1046
1046/1046_IEO_DIS_HI.wav,1046
1046/1046_TSI_DIS_XX.wav,1046
1046/1046_MTI_DIS_XX.wav,1046
1046/1046_ITH_NEU_XX.wav,1046
1046/1046_WSI_SAD_XX.wav,1046
1046/1046_TAI_SAD_XX.wav,1046
1046/1046_MTI_FEA_XX.wav,1046
1046/1046_TIE_SAD_XX.wav,1046
1046/1046_IEO_SAD_LO.wav,1046
1046/1046_IEO_NEU_XX.wav,1046
1046/1046_WSI_DIS_XX.wav,1046
1046/1046_MTI_HAP_XX.wav,1046
1046/1046_IWW_NEU_XX.wav,1046
1046/1046_IEO_ANG_LO.wav,1046
1046/1046_IWW_SAD_XX.wav,1046
1046/1046_TAI_DIS_XX.wav,1046
1047/1047_MTI_NEU_XX.wav,1047
1047/1047_ITH_NEU_XX.wav,1047
1047/1047_TSI_DIS_XX.wav,1047
1047/1047_DFA_DIS_XX.wav,1047
1047/1047_ITH_HAP_XX.wav,1047
1047/1047_DFA_SAD_XX.wav,1047
1047/1047_IWL_DIS_XX.wav,1047
1047/1047_IEO_DIS_HI.wav,1047
1047/1047_IEO_FEA_LO.wav,1047
1047/1047_WSI_FEA_XX.wav,1047
1047/1047_TSI_SAD_XX.wav,1047
1047/1047_IOM_SAD_XX.wav,1047
1047/1047_TIE_NEU_XX.wav,1047
1047/1047_WSI_SAD_XX.wav,1047
1047/1047_IOM_NEU_XX.wav,1047
1047/1047_IWW_NEU_XX.wav,1047
1047/1047_TAI_NEU_XX.wav,1047
1047/1047_MTI_HAP_XX.wav,1047
1047/1047_TAI_DIS_XX.wav,1047
1047/1047_IOM_DIS_XX.wav,1047
1048/1048_ITS_NEU_XX.wav,1048
1048/1048_TIE_SAD_XX.wav,1048
1048/1048_IEO_HAP_LO.wav,1048
1048/1048_IEO_SAD_LO.wav,1048
1048/1048_IWW_NEU_XX.wav,1048
1048/1048_TAI_NEU_XX.wav,1048
1048/1048_TAI_HAP_XX.wav,1048
1048/1048_WSI_NEU_XX.wav,1048
1048/1048_MTI_NEU_XX.wav,1048
1048/1048_IEO_DIS_HI.wav,1048
1048/1048_IEO_SAD_MD.wav,1048
1048/1048_TSI_SAD_XX.wav,1048
1048/1048_TSI_NEU_XX.wav,1048
1048/1048_IWL_SAD_XX.wav,1048
1048/1048_TAI_SAD_XX.wav,1048
1048/1048_TIE_HAP_XX.wav,1048
1048/1048_ITS_SAD_XX.wav,1048
1048/1048_MTI_SAD_XX.wav,1048
1048/1048_TIE_NEU_XX.wav,1048
1048/1048_IWW_SAD_XX.wav,1048
1050/1050_ITS_NEU_XX.wav,1050
1050/1050_WSI_NEU_XX.wav,1050
1050/1050_TSI_NEU_XX.wav,1050
1050/1050_IEO_FEA_MD.wav,1050
1050/1050_WSI_SAD_XX.wav,1050
1050/1050_ITH_HAP_XX.wav,1050
1050/1050_WSI_DIS_XX.wav,1050
1050/1050_TIE_HAP_XX.wav,1050
1050/1050_IWW_NEU_XX.wav,1050
1050/1050_IOM_FEA_XX.wav,1050
1050/1050_IOM_DIS_XX.wav,1050
1050/1050_IEO_DIS_LO.wav,1050
1050/1050_IWL_NEU_XX.wav,1050
1050/1050_TSI_HAP_XX.wav,1050
1050/1050_IEO_DIS_MD.wav,1050
1050/1050_IWL_DIS_XX.wav,1050
1050/1050_IEO_HAP_LO.wav,1050
1050/1050_IEO_SAD_HI.wav,1050
1050/1050_IEO_SAD_MD.wav,1050
1050/1050_IEO_NEU_XX.wav,1050
1051/1051_TSI_NEU_XX.wav,1051
1051/1051_DFA_DIS_XX.wav,1051
1051/1051_DFA_FEA_XX.wav,1051
1051/1051_TIE_SAD_XX.wav,1051
1051/1051_TAI_HAP_XX.wav,1051
1051/1051_ITH_NEU_XX.wav,1051
1051/1051_IEO_HAP_LO.wav,1051
1051/1051_IEO_SAD_LO.wav,1051
